date,news_sentiment_accel_1d_z21,news_topic_entropy_daily_z21,news_sentiment_extreme_1d_z21,news_topic_shock_1d_z21,news_topic_intensity_MacroRF_1d_z21,news_topic_intensity_MonPolicy_1d_z21,news_topic_intensity_Geopol_1d_z21,news_sentiment_level_21d_z63,news_topic_entropy_level_21d_z63,news_topic_intensity_OilGas_21d_z63,news_topic_intensity_Fiscal_21d_z63,news_sentiment_level_63d_z1y
2021-06-22,0.76917,0.24841,0.80793,-0.48012,-0.36918,-0.37911,-0.21747,1.18200,-0.63293,-1.61634,-0.42266,-0.33248
2021-06-23,0.91048,-0.98473,-1.71642,-0.37072,1.31156,-0.55883,-0.52190,0.84211,-0.92375,-1.93923,-1.09104,-0.25335
2021-06-24,-1.27471,-1.14230,0.85259,-0.33311,-0.87431,-0.68357,-0.13151,1.04983,-1.24259,-0.39196,-1.42185,-0.26525
2021-06-25,0.87292,-0.66343,0.78440,-0.63804,-0.69379,-0.01501,-0.21706,0.41059,-1.39388,-0.41328,-0.89327,-0.26054
2021-06-26,0.34691,1.40098,0.78440,-0.42308,0.24599,0.53439,-0.05000,0.03457,-1.07669,-0.72163,-1.25490,-0.45745
2021-06-27,-0.68175,0.51481,,0.52895,0.79363,0.13212,-0.78705,0.03433,-1.29404,-1.04169,-0.92831,-0.46006
2021-06-28,0.78170,-0.20825,0.70278,-0.52448,-0.57389,0.05014,1.94404,0.22282,-1.35795,-1.02361,-1.28877,-0.42919
2021-06-29,-0.84759,0.49781,0.70278,-0.89261,0.70267,-0.55182,-0.53895,0.12945,-1.10735,-0.95741,-1.02426,-0.65713
2021-06-30,0.47514,-0.85035,0.62622,-0.43785,-0.97764,0.27178,1.95739,-0.30647,-1.44377,-1.27095,-1.29952,-0.78048
2021-07-01,0.47304,0.34982,-1.02899,0.02481,0.31174,-0.65988,-0.40348,-0.23522,-1.39591,-1.14454,-1.32356,-0.62669
2021-07-02,-1.27850,0.18963,-0.58209,-0.02168,-0.65424,-0.65169,-0.52266,-0.32024,-1.39877,-0.98798,-1.01121,-0.51364
2021-07-03,0.28455,-0.19144,0.62958,0.56642,-0.42701,-0.79793,0.13121,0.07305,-1.30176,-0.90269,-0.45654,-0.21051
2021-07-04,0.44798,-0.32020,0.60707,0.18114,-0.85319,-0.71342,-0.43642,0.10853,-1.52564,-0.65059,0.20237,-0.14673
2021-07-05,-0.36232,1.64797,,-0.87744,-0.71442,-0.08734,-0.02682,-0.22762,-0.93626,-0.24543,0.76734,-0.36886
2021-07-06,-0.22644,-0.67313,-0.77808,1.04751,-0.68946,-0.40485,-0.47911,-0.08972,-1.15647,-0.27239,1.56382,-0.38992
2021-07-07,0.37514,-0.88729,-0.98830,-1.32514,-0.66410,-0.59323,-0.33912,0.17591,-1.11859,-0.35126,2.37047,-0.19635
2021-07-08,0.72386,0.07492,-0.88715,-1.00922,-1.17499,-0.87320,1.91712,-0.02568,-0.93310,-0.27059,2.24890,-0.04114
2021-07-09,-1.16359,0.09007,0.70972,-0.13755,-0.35675,-0.90282,-0.18250,-0.37775,-0.72920,-0.17024,2.73717,-0.01613
2021-07-10,1.31719,0.27674,0.64464,0.60280,1.36523,0.04402,0.31408,-0.52139,-0.47829,-0.14532,1.97745,-0.27966
2021-07-11,-1.50372,-1.74523,0.62126,2.61777,-1.36574,-1.08186,1.89545,-1.01564,-1.10418,-0.12257,1.96519,-0.51873
2021-07-12,1.53021,1.37827,,0.15904,-0.14528,-1.00508,-0.20137,-0.68178,-0.97636,-0.01386,1.91822,-0.76813
2021-07-13,-0.47749,1.79515,,0.30384,-0.21622,0.05653,0.93801,-0.80526,-0.71227,0.97313,1.65952,-0.57058
2021-07-14,0.01818,0.40688,-1.19402,-0.59049,1.26630,0.03488,0.97925,-0.61006,-0.41493,1.07676,1.73462,-0.35474
2021-07-15,-0.75324,1.29807,,-0.21403,-0.60662,0.80784,-0.72662,-0.98285,0.18846,-0.82993,1.69677,-0.44184
2021-07-16,0.42300,-0.96657,0.74183,0.21870,-0.38210,0.51515,-0.15595,-0.26011,0.25924,-0.78381,1.59344,-0.26715
2021-07-17,0.27013,1.43643,,0.31838,-0.55208,1.26181,-0.56724,0.05955,0.28310,-0.80161,1.78899,-0.07868
2021-07-18,-0.10106,-0.42483,0.74183,2.57073,-0.00775,0.75864,1.34053,-0.25183,0.13733,-0.71244,1.34053,-0.22023
2021-07-19,0.28185,1.03300,-1.83957,-0.36086,1.18388,0.20217,0.26757,-0.17005,0.63764,-0.25775,1.55001,-0.13322
2021-07-20,-0.62773,-0.86695,-1.99470,-0.65104,-0.95562,1.87998,-0.54463,-0.30171,0.32394,0.01067,2.05972,-0.33614
2021-07-21,-0.31298,-0.02566,-0.46803,-0.00062,1.22548,0.26525,0.85846,-0.03264,0.76671,-0.06653,2.03449,-0.47009
2021-07-22,0.92463,-0.49260,0.89113,-0.28647,-0.36691,0.76411,-0.32855,0.11762,0.60311,0.12690,2.16652,-0.04780
2021-07-23,0.03703,0.65221,0.10338,-1.25157,-0.69622,1.41474,0.23726,0.05425,0.88781,0.17680,1.93444,-0.07434
2021-07-24,-1.03275,-0.98915,0.85520,-0.53710,-1.24210,0.01737,-0.52955,0.01502,0.71115,0.64080,1.89577,0.14323
2021-07-25,0.93193,-0.36287,0.85520,-1.26827,-0.59743,0.92089,-0.32589,0.35178,0.83155,1.09068,1.73109,0.36153
2021-07-26,0.06279,1.27346,-0.14302,-1.11656,0.24037,0.27205,-0.62039,0.39361,0.78436,1.18146,1.60036,0.48728
2021-07-27,-0.75857,-0.61300,-1.88220,1.66964,-0.16290,-1.22966,1.72107,-0.04182,0.95068,1.23871,1.22314,0.56768
2021-07-28,0.62677,0.91389,0.27439,0.53541,2.24012,0.11374,-0.33563,-0.01140,1.70269,1.95592,0.70383,0.68662
2021-07-29,-0.15406,0.63443,0.74104,0.49089,-1.31851,-0.15129,0.14414,-0.08817,1.97915,1.77514,0.95515,0.94600
2021-07-30,-1.25270,1.40336,,-0.91952,-0.19211,1.08373,-0.69304,-0.21075,2.45177,1.87761,0.67819,0.67400
2021-07-31,2.12126,-1.13095,-1.62582,-0.26982,-0.92456,4.19700,-0.84411,0.05290,2.02598,2.05853,0.53425,0.65507
2021-08-01,-1.26184,0.10491,,2.06717,0.50694,0.04515,-0.97458,0.45529,2.56282,1.54781,0.95074,0.65377
2021-08-02,-0.91316,-1.42058,0.87144,0.61553,-0.13951,-0.48788,-0.87142,0.89154,1.81860,3.32972,0.80581,0.92604
2021-08-03,1.83405,-1.31144,0.82759,-1.13726,-0.17533,-0.32011,-0.94270,1.34160,0.96779,3.76204,0.71333,0.88819
2021-08-04,-1.33427,-0.10914,-0.81424,-1.03601,1.12120,-0.56787,-1.01641,0.86075,0.85278,3.40322,1.07134,0.56243
2021-08-05,0.75201,-1.52263,0.79990,0.18339,2.60843,-0.73294,-1.09236,1.31834,0.01578,3.10313,0.97883,0.67833
2021-08-06,-0.29704,0.87668,0.21266,0.75991,1.19900,0.82008,-0.27575,0.91445,0.53740,3.04104,0.53526,0.50655
2021-08-07,1.19539,1.06350,,-0.57215,-1.52447,-0.76341,-1.12540,0.93517,0.42095,2.68376,0.16281,0.46413
2021-08-08,-1.92283,1.17124,,-0.99296,-0.94985,-0.41942,-0.01182,1.25584,0.90261,2.72242,0.55027,0.43377
2021-08-09,1.16360,0.35756,0.79310,0.21898,1.27234,-0.40222,-0.37622,0.62009,0.70859,2.48648,0.34469,0.30520
2021-08-10,0.13523,0.97005,0.17198,-0.55425,-0.53693,-0.30551,1.47276,0.97622,1.25426,2.23925,-0.19340,0.33766
2021-08-11,-1.53882,-0.07246,-1.85793,-0.78774,1.55145,-0.22269,-0.40099,0.98580,1.26328,2.54875,-0.21048,0.23584
2021-08-12,1.79503,-1.28265,0.75238,-1.00566,-0.66773,-0.44889,-0.38294,0.06966,1.07563,2.30342,-0.18726,-0.06388
2021-08-13,0.52974,0.25872,0.22235,0.27097,0.19285,-0.44391,-1.08196,0.16950,0.98935,2.29410,-0.21418,-0.10921
2021-08-14,-0.36682,1.31917,,1.73798,1.15645,0.36115,-0.41316,-0.04344,1.69358,2.41418,-0.66129,-0.00816
2021-08-15,-1.93543,0.05077,,0.22681,0.93289,-0.19099,-1.33936,-0.41020,1.82870,2.18616,-0.86128,0.02919
2021-08-16,0.56560,-1.24126,-1.46761,0.73056,-1.15857,-0.45425,-0.47921,-0.16054,1.14331,2.69537,-1.08663,-0.03445
2021-08-17,0.93882,-0.55116,0.74829,-1.01258,1.55243,-0.60462,-0.36315,0.65331,1.15966,2.51861,-1.16576,0.16955
2021-08-18,-1.03675,0.39406,-0.44229,-0.78149,0.68973,-0.29533,0.48087,0.27791,1.00026,2.20061,-0.98970,0.15927
2021-08-19,0.80296,-1.30243,0.79392,0.86719,-1.35559,-0.54159,-0.92106,0.68657,0.42315,2.78798,-1.27033,0.17446
2021-08-20,-1.09483,-1.18294,0.75466,0.15212,-1.26104,-0.50459,3.83605,0.34114,-0.38517,2.62393,-1.44320,-0.25707
2021-08-21,1.52196,1.52795,,-1.04384,-0.83331,0.03678,0.77303,0.47341,0.28625,2.65682,-1.18744,-0.16317
2021-08-22,-0.61302,0.21745,0.66562,-0.52403,-0.90489,-0.43568,1.68319,1.12403,0.22292,2.83491,-1.62055,-0.01581
2021-08-23,1.10502,-1.05058,0.66562,0.42153,-0.70414,-0.10448,-0.58546,1.33040,0.24190,2.04232,-1.17654,0.43823
2021-08-24,-1.78384,1.42056,,-0.78758,0.24622,0.34076,0.39005,0.83672,1.00688,1.49574,-1.11152,0.37712
2021-08-25,0.44718,0.62105,-0.06727,-0.98865,0.00928,-0.30130,1.30415,0.68918,1.21308,1.39239,-1.47863,0.21481
2021-08-26,0.07267,-0.98015,0.65349,-0.10700,-0.45874,0.14044,-0.39968,-0.44656,1.37934,1.30518,-1.07243,-0.20725
2021-08-27,0.38364,1.39967,,-0.11926,-0.03651,1.33455,0.60718,-0.58025,1.55384,1.23875,-1.08515,-0.00754
2021-08-28,-0.19295,1.35775,,-1.01236,-0.10092,1.22281,-0.00400,-0.62967,1.68589,1.34733,-0.88823,0.18681
2021-08-29,-0.70126,0.39357,,0.43573,0.49423,1.11808,0.35707,-0.70161,1.48923,1.09018,-0.84464,0.14303
2021-08-30,1.39679,-0.17688,0.00000,0.18872,-0.72544,-0.38988,-0.56498,-0.08013,1.35894,1.39636,-0.66602,0.12808
2021-08-31,-0.50293,0.00756,0.00000,0.19703,-1.18705,-1.43165,-0.27031,-0.18125,1.09943,1.54024,-0.35879,0.19909
2021-09-01,0.67644,-0.36501,0.00000,-1.19305,0.83579,-0.97280,-0.64925,-0.01280,1.00271,1.28886,-0.10191,0.44288
2021-09-02,-1.15046,0.46923,0.00000,1.23000,0.71062,-0.35266,-0.43558,1.25457,1.47542,1.42998,-0.70407,0.57415
2021-09-03,0.17998,1.11326,,0.44548,-0.48720,0.74243,-0.28759,1.00916,1.74016,1.43024,-0.82779,0.51382
2021-09-04,-0.08429,0.11695,0.00000,0.09295,1.23226,-1.32134,-0.43725,1.32191,1.40225,1.18917,-0.78876,0.52305
2021-09-05,-0.84476,-1.50177,,1.67305,-0.31875,-1.30323,-1.23638,1.02141,0.91697,1.03810,-0.90306,0.44817
2021-09-06,1.82593,0.69009,0.00000,2.15124,-0.27759,-1.18362,-0.23326,0.37719,1.48958,0.63768,-0.76404,0.36564
2021-09-07,-1.39567,1.25722,,1.67917,-0.27918,3.38753,-0.41485,-0.41579,2.05876,0.63701,-0.64119,0.22091
2021-09-08,1.00157,-0.19265,0.00000,-0.15413,0.78605,-0.13165,-0.49671,-0.28296,1.91815,0.59912,-0.42948,0.12048
2021-09-09,-0.27877,-0.07213,0.00000,1.17989,0.43304,-0.38109,-0.73027,-0.53520,2.31983,0.06652,-0.11008,0.17340
2021-09-10,-0.26685,-0.21090,0.00000,0.86107,-0.46860,0.42609,-0.09975,0.70162,2.62934,0.05727,0.30604,0.41537
2021-09-11,-0.02585,0.86429,,-1.05583,-0.48500,-0.57749,1.65473,0.70022,2.41427,0.03682,0.16084,0.61512
2021-09-12,0.00579,-0.62968,,2.83029,-2.33526,2.34609,1.62430,0.00150,2.27589,-0.36519,0.26057,0.83200
2021-09-13,0.12672,0.03268,0.00000,3.53311,-0.72180,2.48142,-1.29660,-0.92033,2.62242,-0.10453,0.05088,0.80513
2021-09-14,0.95733,-0.12774,0.00000,0.11559,0.88173,-0.10718,0.18461,-0.86487,2.22416,-0.06778,0.46266,0.86405
2021-09-15,-1.44773,-1.78109,0.00000,0.04673,-1.51407,-0.45104,-0.83449,-0.40093,1.65368,0.06752,0.98525,0.75518
2021-09-16,-0.30211,0.36177,0.00000,0.50660,1.55977,-0.64460,1.26031,0.08791,1.98375,0.23264,0.78982,0.72646
2021-09-17,1.96759,1.62113,,0.27720,0.91156,3.54333,1.02473,0.24179,1.95122,0.46466,0.85305,0.55305
2021-09-18,-1.58858,1.06767,,0.00426,0.46216,0.22341,-0.57211,0.29917,1.79230,0.38942,0.99837,0.57740
2021-09-19,0.25306,0.73075,,-0.45834,-0.24956,-0.67702,0.34757,0.50483,1.84057,0.63548,0.67722,0.78149
2021-09-20,-0.83984,-1.74251,0.00000,-0.99483,-0.93850,-0.43810,0.25528,0.46271,1.49751,0.31002,1.04244,0.70968
2021-09-21,2.05550,-0.61427,0.00000,-0.54359,-0.79347,-0.00517,-0.56306,0.32275,1.37998,0.22659,1.13508,0.82423
2021-09-22,-1.37195,1.23106,0.00000,-1.11238,0.84482,0.54313,0.38578,0.42150,1.77742,0.28353,0.83140,0.94081
2021-09-23,0.53073,-0.27754,0.00000,-1.11455,-0.66088,-0.17271,-0.51127,-0.52168,1.60607,0.37882,1.14047,0.73366
2021-09-24,-0.15707,0.79264,0.00000,-1.07500,0.75996,0.28653,-0.41124,-1.43831,1.50305,0.23039,1.06297,0.46403
2021-09-25,-1.32749,-0.69386,0.00000,-0.11956,0.81825,2.13319,-0.74869,-3.10110,1.33071,0.26260,0.84948,-0.01394
2021-09-26,1.97928,1.23235,,-0.55035,-0.01504,-0.22431,0.79324,-2.78850,1.98182,0.67634,0.85216,-0.26789
2021-09-27,-0.43683,-1.74271,0.00000,-0.95779,-1.39697,-0.71086,3.18436,-2.85732,1.44223,0.49439,0.70537,-0.48424
2021-09-28,-0.57167,0.15075,0.79475,-0.95314,-0.53400,-0.68192,-0.61501,-1.97886,1.15307,0.89840,0.86682,-0.12719
2021-09-29,0.02233,-0.35809,-0.43713,-0.66987,1.32810,-0.51220,1.71028,-2.34346,1.11743,1.01394,0.29992,-0.42734
2021-09-30,0.27895,-1.54254,-1.48864,0.09896,-1.18540,-0.60106,-0.80518,-2.58106,0.75814,0.95432,0.77108,-0.49147
2021-10-01,-0.36725,0.57088,0.30504,0.31379,0.28663,-0.29469,-0.63035,-2.83911,0.89312,1.07623,0.57956,-0.36793
2021-10-02,0.22673,-1.40463,0.85228,-0.48215,-0.82506,-0.80675,-0.45395,-2.12606,0.33565,0.73899,1.13663,-0.07006
2021-10-03,-0.18433,0.57448,,-0.15536,-0.50345,-0.77781,-0.05253,-2.02803,0.56681,1.43773,1.13522,-0.06667
2021-10-04,0.18196,0.69886,-0.32468,-0.75274,0.32673,0.11606,-0.83774,-1.82659,0.66972,1.22616,0.96119,-0.26748
2021-10-05,0.82334,1.20478,,-0.58687,0.23888,0.27647,0.39668,-1.72419,0.94929,1.46058,0.42649,-0.42244
2021-10-06,-1.46949,0.59236,0.75830,-1.01471,-0.86293,-0.23208,0.83560,-1.38722,1.43135,1.62480,-0.00947,-0.17368
2021-10-07,1.00252,0.51813,-0.78460,0.14523,0.79079,-0.22143,1.00215,-1.27573,1.46994,1.77249,-0.36334,-0.41391
2021-10-08,-0.50226,0.07608,0.82110,-0.37310,1.76271,0.47139,-0.04580,-1.10759,1.14314,1.29415,-0.21365,-0.34712
2021-10-09,-0.42485,0.97325,,-0.23666,2.06065,0.30744,0.42414,-1.10246,1.14146,2.08717,-0.35615,-0.35459
2021-10-10,0.10978,0.95507,,0.05405,1.78404,0.25149,0.76845,-1.16028,1.19582,2.16910,-0.45982,-0.35245
2021-10-11,1.50406,-0.71317,0.72943,0.22469,0.11633,0.54039,0.63495,-1.49623,1.40460,2.32925,-0.38764,-0.29039
2021-10-12,-1.86469,-0.16370,0.65155,-0.96576,-0.85555,-0.07038,1.03940,-0.92770,1.49314,2.23999,-0.61043,-0.09373
2021-10-13,0.29177,0.19633,-0.61362,0.00998,1.23585,-0.68705,1.00649,-1.42073,1.23448,2.38079,-0.76840,-0.23970
2021-10-14,1.04284,0.83293,-0.82502,-0.73313,0.71585,0.11877,0.92503,-1.39767,1.45526,2.21703,-1.03587,0.01635
2021-10-15,-0.58989,1.10839,,-1.17429,-0.48879,0.24942,-0.05113,-0.91371,1.51063,2.45868,-1.16381,-0.11691
2021-10-16,-1.55187,-0.13284,,0.37247,0.05461,-1.57710,0.27115,-0.65993,1.62238,2.99033,-1.10659,-0.43310
2021-10-17,3.20224,-2.04539,0.79177,-0.35639,-1.51845,-1.40409,-1.16698,-0.92072,0.86213,2.81551,-0.73672,-0.67135
2021-10-18,-2.29484,-0.84002,-1.85743,1.67933,-1.12101,-0.15372,2.24096,-0.19739,1.04619,2.67146,-0.69183,-0.68898
2021-10-19,,0.07382,-0.14717,,-1.41273,-1.32907,1.20957,-0.72186,1.02753,2.32670,-0.79821,-1.02359
2021-10-20,,-3.14993,0.86646,,-1.70943,-1.32017,-1.87104,0.57872,0.08164,2.00998,0.52879,-0.45981
2021-10-21,,0.66940,-0.69428,,0.46002,0.02528,-0.39031,0.68156,0.65290,2.08762,-0.22600,-0.70669
2021-10-22,,-0.23330,-0.14795,0.27127,-0.21027,-0.12276,1.01774,1.02019,0.43046,2.16469,-0.48627,-0.13874
2021-10-23,-0.39466,-0.47910,0.90883,3.42236,-1.34962,-0.82547,1.51058,0.43977,0.68574,2.45819,-1.23099,-0.14455
2021-10-24,0.79578,-1.26432,0.85851,0.20531,-0.75290,-1.41258,2.53180,1.03060,0.03969,2.30196,-1.53048,-0.13584
2021-10-25,-0.64480,-0.34947,-1.19659,2.24045,0.45811,-0.65569,0.28409,0.83768,-0.38149,2.44514,-1.75749,-0.59603
2021-10-26,0.82665,0.39206,0.23719,0.12419,0.65398,-0.26157,-0.70347,0.95102,-0.72873,2.41303,-1.57034,-0.46258
2021-10-27,-0.59823,0.66140,-0.12806,-0.92115,0.10254,0.13638,-0.25350,0.47224,-0.77684,2.27522,-1.79170,-0.34155
2021-10-28,0.32827,-0.30822,-1.44008,-0.59277,-1.06592,-1.20801,-1.45342,0.69409,-1.23507,2.22329,-1.55115,0.06837
2021-10-29,0.09685,0.16814,-0.04844,-0.54408,-0.58825,0.37364,0.41227,0.89267,-1.29903,2.21774,-1.99850,0.35191
2021-10-30,-0.33897,-1.14933,-0.57562,1.05959,-1.15831,-0.52773,-1.53067,0.83153,-2.22821,2.20010,-2.24943,0.34570
2021-10-31,-0.09355,-1.01163,1.04194,-0.22235,-0.98187,-0.70916,-0.99543,0.44199,-2.98890,2.36639,-2.25351,0.16774
2021-11-01,0.46946,0.90184,-0.55603,-0.61010,0.16747,2.69545,-0.51322,0.87651,-2.47395,2.08973,-2.75056,0.18857
2021-11-02,-0.15515,-0.86506,-1.92511,0.70728,-0.30143,-0.52037,1.60842,0.47044,-2.84534,1.89865,-2.91756,0.24053
2021-11-03,-0.23987,1.06493,-1.17628,-0.45540,-0.16469,2.32997,-0.57582,0.69617,-2.54794,1.85243,-2.62256,0.10183
2021-11-04,0.75110,0.73747,0.20994,-0.96953,-0.75704,0.15803,-0.11079,0.45042,-2.53244,1.74603,-2.38554,-0.41363
2021-11-05,-0.58232,0.79884,,-0.63425,-0.06706,-0.86851,0.00367,0.47132,-2.55913,1.63271,-2.17503,-0.47189
2021-11-06,0.15090,0.32642,1.14637,1.29332,2.06709,0.20702,-1.20392,1.41800,-2.47550,1.42800,-2.09395,-0.50463
2021-11-07,0.50114,0.79237,,-0.30538,1.32145,0.58283,0.42689,1.83116,-1.79552,1.51293,-2.41640,-0.40069
2021-11-08,0.03494,-0.76227,-0.41475,0.53008,-0.67689,0.67044,-0.93698,1.34231,-1.91749,1.42645,-1.85770,-0.36953
2021-11-09,-0.64097,0.58439,-0.39535,-1.17100,-0.22851,2.15138,-0.85080,1.34428,-1.80837,1.54663,-1.93275,-0.32342
2021-11-10,-0.19616,1.00215,0.50419,-0.51427,0.66549,-0.00558,-0.70406,0.13218,-0.59265,1.67819,-2.44281,-0.47879
2021-11-11,0.57483,-0.30226,1.22999,-0.90863,-0.19092,3.83276,-0.85519,0.59637,-0.91958,1.53199,-2.32243,-0.35101
2021-11-12,0.28026,0.29397,-1.79432,-0.82117,2.66329,0.26586,-0.91398,0.37770,-0.81804,1.33291,-2.17010,-0.53396
2021-11-13,-0.57697,-1.38765,1.21380,0.08091,-1.14004,-0.28038,-0.72087,1.04064,-1.05214,1.05898,-1.60709,-0.17975
2021-11-14,0.66948,-0.14260,1.21380,1.71288,2.12790,-0.10645,-0.89416,1.07747,-0.71891,1.03043,-1.41058,0.18394
2021-11-15,-0.98204,-1.23304,1.08921,0.52556,-0.61481,-0.23307,-0.67950,1.71499,-0.90511,1.09908,-1.38813,0.53213
2021-11-16,-0.35416,0.71728,1.03204,-0.27209,0.59495,-0.33917,0.91040,1.26357,-0.86191,0.94188,-1.53823,0.35893
2021-11-17,1.74455,0.15111,-0.38289,-0.04533,-0.79865,0.05954,1.14273,1.65640,-1.03541,0.92934,-1.51140,0.51870
2021-11-18,-1.69804,0.49719,0.03398,-1.18283,-0.15301,0.55250,-0.24666,1.74120,-0.82822,0.84657,-1.36504,0.78378
2021-11-19,1.40218,-1.08305,-0.43405,-0.54472,-0.59593,-0.17445,-0.67599,1.56171,-1.11691,0.61690,-0.93956,0.89850
2021-11-20,-0.17707,0.55807,,1.75956,-0.66383,-0.93763,1.41466,1.63132,-0.62157,0.23589,-0.73927,0.92397
2021-11-21,0.28997,0.51960,0.09134,2.08169,0.72935,-0.42737,-0.85074,2.36048,-0.13684,-0.13022,-0.48821,1.21173
2021-11-22,-1.80374,0.61119,-1.20231,-0.43888,-0.15172,0.36780,0.49269,2.22223,-0.21755,0.03390,-0.31580,1.20941
2021-11-23,1.33230,0.01658,0.03257,-0.24769,-0.62827,-0.42961,-0.03847,2.07288,0.14381,0.30757,-0.15958,1.25974
2021-11-24,-0.53250,-0.43584,-0.05404,0.19214,1.63563,-0.40378,-0.46486,2.25173,-0.17721,0.28729,-0.24237,1.28161
2021-11-25,1.02831,-0.08439,0.99466,0.98259,-1.11229,-0.14660,-0.61828,2.35344,-0.33665,0.33216,-0.14638,1.28992
2021-11-26,-1.90814,1.86193,,-0.37539,0.61400,0.59217,1.51722,2.13780,-0.13924,0.27084,-0.06978,1.50014
2021-11-27,1.75538,-1.40891,-1.93902,-0.80143,-0.67297,-0.50054,-0.65492,1.71299,-0.42574,-0.04049,0.44782,1.89340
2021-11-28,-0.57540,-0.62412,-1.71872,-0.06936,-0.49634,-0.48885,0.44802,1.57354,-0.72876,-0.21105,0.63248,1.89149
2021-11-29,0.85620,0.87895,0.99148,2.00700,-0.09045,-0.45221,0.48796,1.68714,-0.25780,-0.00797,0.23053,2.22449
2021-11-30,-1.52855,0.07629,0.05544,-0.26055,0.19636,0.35975,-0.02172,1.71299,-0.35715,-0.11645,0.53394,1.97718
2021-12-01,1.45725,-1.57234,0.91424,-0.59747,2.48601,-0.45953,-1.14165,2.09878,-0.89840,-0.36382,0.43482,2.51880
2021-12-02,-1.14581,1.62355,,-0.54936,-0.14385,-0.60285,-0.23548,1.71792,-0.47945,-0.31094,0.48846,2.55039
2021-12-03,0.56206,0.06353,-0.49533,-1.11543,1.20589,-1.12524,0.90471,1.77099,-0.51985,-0.37076,0.47414,2.71701
2021-12-04,-0.30351,1.38036,,-0.53431,-0.17418,-0.49660,0.98021,1.40732,0.12197,-0.30531,0.11512,2.41636
2021-12-05,0.21799,0.38895,,0.11678,-0.09204,-0.46798,0.45071,1.07023,0.26243,-0.68953,0.22271,2.52558
2021-12-06,-0.83799,-0.27386,0.18639,-0.03068,-0.43361,0.18998,0.49901,0.73210,0.54700,-1.41249,0.62548,2.52903
2021-12-07,1.42137,0.74335,-0.24405,-0.36078,-0.37981,0.05136,-0.60791,1.05980,0.57908,-1.34710,0.84562,2.66651
2021-12-08,-1.62424,-1.61168,1.21474,-1.09998,-0.29400,0.53017,-0.35526,1.14810,0.28559,-1.05241,0.94603,2.75674
2021-12-09,1.60260,0.55288,0.56616,-0.55975,-0.67580,3.25067,-0.73355,1.03552,0.35096,-1.39192,0.81025,2.90903
2021-12-10,-1.20447,-0.35920,-0.34988,-1.25767,1.06309,-0.35294,-1.20673,0.79987,0.62520,-1.45827,0.58008,2.72615
2021-12-11,0.91239,1.16396,,-0.69448,-0.22180,0.44694,-0.90165,0.77395,0.80414,-1.47859,0.70939,2.75979
2021-12-12,-0.97408,-1.74520,-1.58653,2.12361,-0.19058,1.32169,-1.19584,0.41208,0.32740,-1.09408,0.47468,2.80315
2021-12-13,0.97506,0.03266,-0.26340,0.81642,1.38596,0.00048,-0.81518,0.60283,0.23845,-1.49549,0.49416,3.22404
2021-12-14,0.10579,-1.31439,1.06904,-0.92632,-0.80834,0.15105,-1.03051,0.62160,-0.08257,-1.35604,0.32312,2.90916
2021-12-15,-0.82212,0.56908,0.49043,-0.19713,0.33106,1.23174,-0.71937,0.62471,0.17431,-1.37869,0.39445,3.26482
2021-12-16,0.35060,-0.97792,-0.25459,-0.11996,-0.89312,0.18768,-0.44637,0.39397,-0.03438,-1.71847,0.57610,3.08216
2021-12-17,0.03922,0.89844,1.08829,0.91715,0.87590,0.23038,0.93963,0.12791,-0.20021,-1.86555,0.42111,2.77752
2021-12-18,0.10126,0.10019,0.28922,0.27782,-0.96791,-0.71172,0.99113,0.06379,0.23219,-1.48133,0.01312,2.96411
2021-12-19,-0.22709,-1.13407,1.01368,1.08071,-1.11595,-0.72240,-0.76109,-0.26414,0.13275,-1.71528,0.48534,2.90722
2021-12-20,-0.53243,-0.91666,1.01368,-0.98659,-0.25388,-0.24503,0.24261,-0.17397,-0.34710,-1.82961,1.13315,2.82142
2021-12-21,0.49464,-0.29765,-0.17889,-0.24144,-0.78382,-1.14643,-0.98149,-0.30557,-0.45257,-1.90251,1.21762,2.84271
2021-12-22,0.41873,0.72238,-0.11260,-0.52476,-1.01568,-0.65431,1.32678,-0.80850,0.26398,-1.56521,1.39497,2.22221
2021-12-23,-0.27436,0.35318,0.06212,-0.76726,-0.64244,-0.44573,0.01369,-0.89179,-0.08571,-1.19053,1.33623,2.14399
2021-12-24,-0.33424,0.85876,0.14802,0.36337,-0.08302,2.04813,-0.40590,-1.12257,0.20530,-1.02312,1.60334,1.93155
2021-12-25,0.25384,0.48773,0.14421,1.31455,0.06640,-1.18280,-0.68924,-1.29047,-0.08618,-0.72194,1.48879,1.90659
2021-12-26,0.39662,-0.17706,-0.18408,-0.35963,1.93612,-0.72899,0.14539,-1.31124,-0.30653,-0.35672,1.26896,1.61310
2021-12-27,-0.44975,1.41349,-0.44184,0.39776,-0.37628,1.89484,-0.53505,-1.18409,0.19093,-0.02774,0.94284,1.80836
2021-12-28,0.25656,0.07731,1.07557,-0.63394,-0.74563,-0.51106,-0.47189,-1.43827,-0.08442,-0.06284,1.06657,1.68533
2021-12-29,-0.60290,0.59880,0.44942,0.66288,0.05978,-0.92783,0.24050,-1.80716,0.62387,-0.56806,1.31033,1.80481
2021-12-30,0.69848,0.44386,0.11472,-0.57789,-0.42188,-0.81337,-0.91302,-1.77880,0.53601,-0.25725,1.35098,1.79450
